assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCA_016808215.1	PRJNA680555	SAMN16882286	JAEUGQ000000000.1		na		32201	32201	Carya illinoinensis	cultivar=87MX3-2.11		latest	Chromosome	Major	Full	2021/02/10	C.illinoinensisOaxaca_v1	DOE Joint Genome Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/808/215/GCA_016808215.1_C.illinoinensisOaxaca_v1	./genbank/GCA_016808215.1_C.illinoinensisOaxaca_v1_genomic.fna.gz
GCA_018687715.1	PRJNA680556	SAMN16882287	JAEDWW000000000.1		representative genome		32201	32201	Carya illinoinensis	cultivar=Pawnee		latest	Chromosome	Major	Full	2021/06/03	C.illinoinensisPawnee_v1	DOE Joint Genome Institute	GCF_018687715.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/687/715/GCA_018687715.1_C.illinoinensisPawnee_v1	./genbank/GCA_018687715.1_C.illinoinensisPawnee_v1_genomic.fna.gz
GCA_018688675.1	PRJNA680557	SAMN16882288	JAEUGR000000000.1		na		32201	32201	Carya illinoinensis	cultivar=Lakota		latest	Chromosome	Major	Full	2021/06/08	C.illinoinensisLakota_v1	DOE Joint Genome Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/688/675/GCA_018688675.1_C.illinoinensisLakota_v1	./genbank/GCA_018688675.1_C.illinoinensisLakota_v1_genomic.fna.gz
GCA_018689175.1	PRJNA680558	SAMN16882289	JAEUGT000000000.1		na		32201	32201	Carya illinoinensis	cultivar=Elliott		latest	Chromosome	Major	Full	2021/07/14	C.illinoinensisElliott_v1	DOE Joint Genome Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/689/175/GCA_018689175.1_C.illinoinensisElliott_v1	./genbank/GCA_018689175.1_C.illinoinensisElliott_v1_genomic.fna.gz
GCA_018689195.1	PRJNA682992	SAMN16882288	JAEUGS000000000.1		na		32201	32201	Carya illinoinensis	cultivar=Lakota		latest	Contig	Major	Full	2021/06/03	C.illinoinensisLakota_alternate_haplotype_v1	DOE Joint Genome Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/689/195/GCA_018689195.1_C.illinoinensisLakota_alternate_haplotype_v1	./genbank/GCA_018689195.1_C.illinoinensisLakota_alternate_haplotype_v1_genomic.fna.gz
GCA_018689215.1	PRJNA683002	SAMN16882289	JAEUGU000000000.1		na		32201	32201	Carya illinoinensis	cultivar=Elliott		latest	Contig	Major	Full	2021/06/03	C.illinoinensisElliott_alternate_haplotype_v1	DOE Joint Genome Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/689/215/GCA_018689215.1_C.illinoinensisElliott_alternate_haplotype_v1	./genbank/GCA_018689215.1_C.illinoinensisElliott_alternate_haplotype_v1_genomic.fna.gz
GCA_003254885.1	PRJNA374770	SAMN08442488	QANT00000000.1		representative genome		32243	32243	Purshia tridentata		NF-2018-11	latest	Scaffold	Major	Full	2018/06/19	ASM325488v1	BGI	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/254/885/GCA_003254885.1_ASM325488v1	./genbank/GCA_003254885.1_ASM325488v1_genomic.fna.gz
GCA_003338715.1	PRJNA415043	SAMN07812699	PVLG00000000.1		representative genome		32244	32244	Quillaja saponaria	cultivar=SA	MT-C	latest	Contig	Major	Full	2018/07/24	Draft.Quillaja.v1.0	Universidad Mayor	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/338/715/GCA_003338715.1_Draft.Quillaja.v1.0	./genbank/GCA_003338715.1_Draft.Quillaja.v1.0_genomic.fna.gz
GCA_001584585.1	PRJNA302163	SAMN04493491	LSYV00000000.1		representative genome		33097	33097	Gonium pectorale		NIES-2863	latest	Scaffold	Major	Full	2016/03/09	ASM158458v1	Kansas State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/584/585/GCA_001584585.1_ASM158458v1	./genbank/GCA_001584585.1_ASM158458v1_genomic.fna.gz
GCA_018326445.1	PRJDB7502	SAMD00141468	BJCN00000000.1		representative genome		33111	33111	Flaveria brownii			latest	Scaffold	Major	Full	2021/04/13	Fbro_1.0	Munekage Lab., School of Science and Technology, Kwansei Gakuin University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/326/445/GCA_018326445.1_Fbro_1.0	./genbank/GCA_018326445.1_Fbro_1.0_genomic.fna.gz
GCA_002271885.2	PRJNA308879	SAMN04417068	MLFT00000000.2		representative genome		33114	33114	Capsicum baccatum		PBC81	latest	Chromosome	Major	Full	2017/10/30	ASM227188v2	Seoul National University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/271/885/GCA_002271885.2_ASM227188v2	./genbank/GCA_002271885.2_ASM227188v2_genomic.fna.gz
GCA_023374145.1	PRJNA808608	SAMN26095799	JAKUCM000000000.1		representative genome		33125	33125	Lepidium sativum		ATU-22	latest	Contig	Major	Full	2022/05/16	ASM2337414v1	Necmettin Erbakan University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/374/145/GCA_023374145.1_ASM2337414v1	./genbank/GCA_023374145.1_ASM2337414v1_genomic.fna.gz
GCA_006891605.1	PRJNA509035	SAMN10578977	VACF00000000.1		representative genome		34163	34163	Pleurozium schreberi		Blido	latest	Contig	Major	Full	2019/07/11	SU_Pschr_1.0	Stockholm University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/891/605/GCA_006891605.1_SU_Pschr_1.0	./genbank/GCA_006891605.1_SU_Pschr_1.0_genomic.fna.gz
GCA_019722365.1	PRJNA596998	SAMN13649475	JADFUC000000000.1		representative genome		34254	34254	Lithospermum erythrorhizon	cultivar=Siebold & Zucc.		latest	Contig	Major	Full	2021/08/18	PUR_Leryth_1.0	Purdue University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/722/365/GCA_019722365.1_PUR_Leryth_1.0	./genbank/GCA_019722365.1_PUR_Leryth_1.0_genomic.fna.gz
GCA_912073615.1	PRJEB46792	SAMEA9459654	CAJVUH000000000.1		na		34254	34254	Lithospermum erythrorhizon			latest	Contig	Major	Full	2021/08/12	contig_le_genome	NANJING UNIVERISTY	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/912/073/615/GCA_912073615.1_contig_le_genome	./genbank/GCA_912073615.1_contig_le_genome_genomic.fna.gz
GCA_004027125.1	PRJNA488266	SAMN09928035	RCOT00000000.1		representative genome		34273	34273	Gossypium thurberi		35	latest	Chromosome	Major	Full	2019/01/16	Gothu_v1	Mississippi State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/027/125/GCA_004027125.1_Gothu_v1	./genbank/GCA_004027125.1_Gothu_v1_genomic.fna.gz
GCA_007990455.1	PRJNA525892	SAMN11110849	VKGF00000000.1		na		34275	34275	Gossypium mustelinum		1408120.09	latest	Chromosome	Major	Full	2019/08/27	Gossypium_mustelinum_v1.1	HudsonAlpha Genome Sequencing Center	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/990/455/GCA_007990455.1_Gossypium_mustelinum_v1.1	./genbank/GCA_007990455.1_Gossypium_mustelinum_v1.1_genomic.fna.gz
GCA_017165895.1	PRJNA667519	SAMN16383612	JAFHAX000000000.1		representative genome		34275	34275	Gossypium mustelinum		Gmus-line_1	latest	Chromosome	Major	Full	2021/03/09	ASM1716589v1	Huazhong Agricultural University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/165/895/GCA_017165895.1_ASM1716589v1	./genbank/GCA_017165895.1_ASM1716589v1_genomic.fna.gz
GCA_007990325.1	PRJNA516409	SAMN10884649	VKGI00000000.1		representative genome		34276	34276	Gossypium darwinii		1808015.09	latest	Chromosome	Major	Full	2019/08/27	Gossypium_darwinii_v1.1	HudsonAlpha Genome Sequencing Center	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/990/325/GCA_007990325.1_Gossypium_darwinii_v1.1	./genbank/GCA_007990325.1_Gossypium_darwinii_v1.1_genomic.fna.gz
GCA_007990485.1	PRJNA516412	SAMN11289623	VKGE00000000.1		na		34277	34277	Gossypium tomentosum		7179.01	latest	Chromosome	Major	Full	2019/08/27	Gossypium_tomentosum_v1.1	HudsonAlpha Genome Sequencing Center	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/990/485/GCA_007990485.1_Gossypium_tomentosum_v1.1	./genbank/GCA_007990485.1_Gossypium_tomentosum_v1.1_genomic.fna.gz
GCA_018144435.1	PRJNA629964	SAMN15498546	JACZYZ000000000.1		representative genome		34277	34277	Gossypium tomentosum		HAZU-2020-AD3	latest	Chromosome	Major	Full	2021/04/29	ASM1814443v1	Huazhong Agricutural University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/144/435/GCA_018144435.1_ASM1814443v1	./genbank/GCA_018144435.1_ASM1814443v1_genomic.fna.gz
GCA_010883175.1	PRJNA420071	SAMN08106063	JAAGAT000000000.1		representative genome		34280	34280	Gossypium longicalyx	cultivar=F1		latest	Chromosome	Major	Full	2020/02/21	Longicalyx_V5.0	NCGR	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/883/175/GCA_010883175.1_Longicalyx_V5.0	./genbank/GCA_010883175.1_Longicalyx_V5.0_genomic.fna.gz
GCA_013467465.1	PRJNA488266	SAMN10346765	JABEZW000000000.1		representative genome		34281	34281	Gossypium trilobum		8	latest	Chromosome	Major	Full	2020/09/03	ASM1346746v1	Mississippi State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/467/465/GCA_013467465.1_ASM1346746v1	./genbank/GCA_013467465.1_ASM1346746v1_genomic.fna.gz
GCA_013467495.1	PRJNA488266	SAMN10346761	JABEZY000000000.1		representative genome		34282	34282	Gossypium gossypioides		5	latest	Chromosome	Major	Full	2020/09/03	ASM1346749v1	Mississippi State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/467/495/GCA_013467495.1_ASM1346749v1	./genbank/GCA_013467495.1_ASM1346749v1_genomic.fna.gz
GCA_013677265.1	PRJNA488266	SAMN10346752	JABFAE000000000.1		representative genome		34283	34283	Gossypium armourianum		6	latest	Chromosome	Major	Full	2020/09/03	ASM1367726v1	Mississippi State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/677/265/GCA_013677265.1_ASM1367726v1	./genbank/GCA_013677265.1_ASM1367726v1_genomic.fna.gz
GCA_008044935.1	PRJNA493521	SAMN10135581			representative genome		34284	34284	Gossypium turneri		D10-2	latest	Chromosome	Major	Full	2019/08/21	ASM804493v1	NCGR	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/044/935/GCA_008044935.1_ASM804493v1	./genbank/GCA_008044935.1_ASM804493v1_genomic.fna.gz
GCA_013677255.1	PRJNA488266	SAMN10346753	JABFAD000000000.1		representative genome		34285	34285	Gossypium harknessii		0	latest	Chromosome	Major	Full	2020/09/03	ASM1367725v1	Mississippi State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/677/255/GCA_013677255.1_ASM1367725v1	./genbank/GCA_013677255.1_ASM1367725v1_genomic.fna.gz
GCA_013677235.1	PRJNA488266	SAMN10346756	JABFAB000000000.1		representative genome		34286	34286	Gossypium klotzschianum		57	latest	Chromosome	Major	Full	2020/09/03	ASM1367723v1	Mississippi State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/677/235/GCA_013677235.1_ASM1367723v1	./genbank/GCA_013677235.1_ASM1367723v1_genomic.fna.gz
GCA_013677245.1	PRJNA488266	SAMN10346754	JABFAC000000000.1		representative genome		34287	34287	Gossypium davidsonii		27	latest	Chromosome	Major	Full	2020/09/03	ASM1367724v1	Mississippi State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/677/245/GCA_013677245.1_ASM1367724v1	./genbank/GCA_013677245.1_ASM1367724v1_genomic.fna.gz
GCA_013511315.1	PRJNA488266	SAMN10346767	JABEZV000000000.1		representative genome		34288	34288	Gossypium laxum		4	latest	Chromosome	Major	Full	2020/09/03	ASM1351131v1	Mississippi State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/511/315/GCA_013511315.1_ASM1351131v1	./genbank/GCA_013511315.1_ASM1351131v1_genomic.fna.gz
GCA_013467485.1	PRJNA488266	SAMN10346763	JABEZX000000000.1		representative genome		34289	34289	Gossypium lobatum		157	latest	Chromosome	Major	Full	2020/09/03	ASM1346748v1	Mississippi State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/467/485/GCA_013467485.1_ASM1346748v1	./genbank/GCA_013467485.1_ASM1346748v1_genomic.fna.gz
GCA_013487665.1	PRJNA488266	SAMN10346758	JABFAA000000000.1		representative genome		34290	34290	Gossypium aridum		185	latest	Chromosome	Major	Full	2020/09/03	ASM1348766v1	Mississippi State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/487/665/GCA_013487665.1_ASM1348766v1	./genbank/GCA_013487665.1_ASM1348766v1_genomic.fna.gz
GCA_013677275.1	PRJNA488266	SAMN10346750	JABFAF000000000.1		representative genome		34291	34291	Gossypium schwendimanii		1	latest	Chromosome	Major	Full	2020/09/03	ASM1367727v1	Mississippi State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/677/275/GCA_013677275.1_ASM1367727v1	./genbank/GCA_013677275.1_ASM1367727v1_genomic.fna.gz
GCA_003255025.1	PRJNA374770	SAMN08442483	QANY00000000.1		representative genome		34297	34297	Datisca glomerata		NF-2018-6	latest	Scaffold	Major	Full	2018/06/19	ASM325502v1	BGI	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/255/025/GCA_003255025.1_ASM325502v1	./genbank/GCA_003255025.1_ASM325502v1_genomic.fna.gz
GCA_000181115.2	PRJDA28941	SAMD00011082	BABK00000000.2		representative genome		34305	34305	Lotus japonicus	ecotype=MG-20		latest	Contig	Major	Full	2015/09/04	Lj3.0	Kazusa DNA Research Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/181/115/GCA_000181115.2_Lj3.0	./genbank/GCA_000181115.2_Lj3.0_genomic.fna.gz
GCA_014182895.1	PRJNA509734	SAMN12996705	JABKBU000000000.1		representative genome		34308	34308	Angophora floribunda		sf002	latest	Chromosome	Major	Full	2020/08/14	ASM1418289v1	Australian National University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/895/GCA_014182895.1_ASM1418289v1	./genbank/GCA_014182895.1_ASM1418289v1_genomic.fna.gz
GCA_014182555.1	PRJNA509734	SAMN12996700	JABKBL000000000.1		representative genome		34314	34314	Eucalyptus erythrocorys		ANBG9806156	latest	Chromosome	Major	Full	2020/08/14	ASM1418255v1	Australian National University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/555/GCA_014182555.1_ASM1418255v1	./genbank/GCA_014182555.1_ASM1418255v1_genomic.fna.gz
GCA_014182515.1	PRJNA509734	SAMN12996702	JABKBH000000000.1		representative genome		34315	34315	Eucalyptus microcorys		ANBG-224	latest	Chromosome	Major	Full	2020/08/14	ASM1418251v1	Australian National University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/515/GCA_014182515.1_ASM1418251v1	./genbank/GCA_014182515.1_ASM1418251v1_genomic.fna.gz
GCA_000260855.1	PRJDA71141	SAMD00010821	BADO00000000.1		na		34316	34316	Eucalyptus camaldulensis		CPT-1	latest	Contig	Major	Full	2012/01/23	EUC_r1.0	Kazusa DNA Research Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/855/GCA_000260855.1_EUC_r1.0	./genbank/GCA_000260855.1_EUC_r1.0_genomic.fna.gz
GCA_014182705.1	PRJNA509734	SAMN12996699	JABKBP000000000.1		na		34316	34316	Eucalyptus camaldulensis		ANBG8401853.35	latest	Chromosome	Major	Full	2020/08/14	ASM1418270v1	Australian National University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/705/GCA_014182705.1_ASM1418270v1	./genbank/GCA_014182705.1_ASM1418270v1_genomic.fna.gz
GCA_019915175.1	PRJNA737587	SAMN16691985	JAHSVB000000000.1		na		34316	34316	Eucalyptus camaldulensis		KAUST-2020a	latest	Contig	Major	Full	2021/09/09	ASM1991517v1	salim bougouffa	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/915/175/GCA_019915175.1_ASM1991517v1	./genbank/GCA_019915175.1_ASM1991517v1_genomic.fna.gz
GCA_019915185.1	PRJNA674723	SAMN16691985	JAHSVA000000000.1		representative genome		34316	34316	Eucalyptus camaldulensis		KAUST-2020a	latest	Contig	Major	Full	2021/09/09	ASM1991518v1	BCL, KAUST	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/915/185/GCA_019915185.1_ASM1991518v1	./genbank/GCA_019915185.1_ASM1991518v1_genomic.fna.gz
GCA_014182545.1	PRJNA509734	SAMN12996701	JABKBK000000000.1		representative genome		34317	34317	Eucalyptus globulus		CBG9404798.5	latest	Chromosome	Major	Full	2020/08/14	ASM1418254v1	Australian National University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/545/GCA_014182545.1_ASM1418254v1	./genbank/GCA_014182545.1_ASM1418254v1_genomic.fna.gz
GCA_017140595.1	PRJNA509734	SAMN16414698	JADGSD000000000.1		representative genome		34319	34319	Eucalyptus curtisii		ANBG-68981	latest	Chromosome	Major	Full	2021/03/09	ASM1714059v1	Australian National University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/140/595/GCA_017140595.1_ASM1714059v1	./genbank/GCA_017140595.1_ASM1714059v1_genomic.fna.gz
GCA_014182715.1	PRJNA509734	SAMN13016249	JABKBO000000000.1		representative genome		34320	34320	Eucalyptus cloeziana		ANBG68772	latest	Chromosome	Major	Full	2020/08/14	ASM1418271v1	Australian National University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/715/GCA_014182715.1_ASM1418271v1	./genbank/GCA_014182715.1_ASM1418271v1_genomic.fna.gz
GCA_014182845.1	PRJNA509734	SAMN12996706	JABKBT000000000.1		representative genome		34324	34324	Corymbia calophylla		ANBG752993.2	latest	Chromosome	Major	Full	2020/08/14	ASM1418284v1	Australian National University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/182/845/GCA_014182845.1_ASM1418284v1	./genbank/GCA_014182845.1_ASM1418284v1_genomic.fna.gz
GCA_003112345.1	PRJNA416223	SAMN08125514	PKPP00000000.1		na		35608	35608	Artemisia annua	cultivar=Huhao1#		latest	Scaffold	Major	Full	2018/05/08	ASM311234v1	Shanghai Jiao Tong University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/112/345/GCA_003112345.1_ASM311234v1	./genbank/GCA_003112345.1_ASM311234v1_genomic.fna.gz
GCA_014162995.1	PRJNA280557	SAMN03465088	LBNU00000000.1		representative genome		35608	35608	Artemisia annua	cultivar=Youqin		latest	Scaffold	Major	Full	2020/08/11	Aran	Soochow University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/162/995/GCA_014162995.1_Aran	./genbank/GCA_014162995.1_Aran_genomic.fna.gz
GCA_000397085.1	PRJNA189757	SAMN02981527	AROW00000000.1		na		35688	35688	Porphyridium purpureum			latest	Contig	Major	Full	2013/05/16	Porphyridium purpureum	Rutgers University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/397/085/GCA_000397085.1_Porphyridium_purpureum	./genbank/GCA_000397085.1_Porphyridium_purpureum_genomic.fna.gz
GCA_008690995.1	PRJNA560054	SAMN12567248	VRMN00000000.1		representative genome		35688	35688	Porphyridium purpureum		CCMP 1328	latest	Contig	Major	Full	2019/09/24	P_purpureum_CCMP1328_Hybrid_assembly	Sungkyunkwan university	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/690/995/GCA_008690995.1_P_purpureum_CCMP1328_Hybrid_assembly	./genbank/GCA_008690995.1_P_purpureum_CCMP1328_Hybrid_assembly_genomic.fna.gz
GCA_019702435.1	PRJNA517804	SAMN10845617	JAAMXM000000000.1		na		35688	35688	Porphyridium purpureum	strain=UTEX161		latest	Scaffold	Major	Full	2021/08/19	ASM1970243v1	New York University AbuDhabi, UAE	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/702/435/GCA_019702435.1_ASM1970243v1	./genbank/GCA_019702435.1_ASM1970243v1_genomic.fna.gz
GCA_001662365.1	PRJDB4711	SAMD00049913	BDCZ00000000.1		representative genome		35704	35704	Chlamydomonas applanata	strain=NIES-2202		latest	Scaffold	Major	Full	2016/04/26	Cap_assembly01	Department of Life Sciences, Graduate School of Arts and Sciences, University of Tokyo	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/662/365/GCA_001662365.1_Cap_assembly01	./genbank/GCA_001662365.1_Cap_assembly01_genomic.fna.gz
GCA_018326465.1	PRJDB7502	SAMD00141469	BJCO00000000.1		representative genome		35878	35878	Flaveria floridana			latest	Scaffold	Major	Full	2021/04/13	Fflo_1.0	Munekage Lab., School of Science and Technology, Kwansei Gakuin University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/326/465/GCA_018326465.1_Fflo_1.0	./genbank/GCA_018326465.1_Fflo_1.0_genomic.fna.gz
GCA_001879475.1	PRJDB4356	SAMD00022859	BDFN00000000.1		representative genome		35883	35883	Ipomoea nil	cultivar=Tokyo-kokei standard		latest	Scaffold	Major	Full	2016/09/01	Asagao_1.1	Laboratory of biological diversity / Hoshino group, National Institute for Basic Biology, National Institutes of Natural Sciences	GCF_001879475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/879/475/GCA_001879475.1_Asagao_1.1	./genbank/GCA_001879475.1_Asagao_1.1_genomic.fna.gz
GCA_000978395.1	PRJDB3230	SAMD00020908	BBOG00000000.1		na		35884	35884	Ipomoea trifida	cultivar=Mx23Hm		latest	Scaffold	Major	Full	2015/04/07	ITR_r1.0	Kazusa DNA Research Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/395/GCA_000978395.1_ITR_r1.0	./genbank/GCA_000978395.1_ITR_r1.0_genomic.fna.gz
GCA_000981105.1	PRJDB3230	SAMD00020907	BBOH00000000.1		na		35884	35884	Ipomoea trifida	cultivar=0431-1		latest	Scaffold	Major	Full	2015/04/07	ITRk_r1.0	Kazusa DNA Research Institute	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/981/105/GCA_000981105.1_ITRk_r1.0	./genbank/GCA_000981105.1_ITRk_r1.0_genomic.fna.gz
GCA_003576665.1	PRJNA428214	SAMN08284054			representative genome		35884	35884	Ipomoea trifida	cultivar=NCNSP0306		latest	Chromosome	Major	Full	2018/09/19	ASM357666v1	Cornell University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/576/665/GCA_003576665.1_ASM357666v1	./genbank/GCA_003576665.1_ASM357666v1_genomic.fna.gz
GCA_004706985.1	PRJNA362521	SAMN06241172	SMMV00000000.1		na		35884	35884	Ipomoea trifida	cultivar=Y22		latest	Chromosome	Major	Full	2019/04/12	ASM470698v1	Sichuan Academy of Agricultural Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/706/985/GCA_004706985.1_ASM470698v1	./genbank/GCA_004706985.1_ASM470698v1_genomic.fna.gz
GCA_003576645.1	PRJNA428241	SAMN08285276			representative genome		35885	35885	Ipomoea triloba			latest	Chromosome	Major	Full	2018/09/19	ASM357664v1	Cornell University	GCF_003576645.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/576/645/GCA_003576645.1_ASM357664v1	./genbank/GCA_003576645.1_ASM357664v1_genomic.fna.gz
GCA_002911635.1	PRJNA411901	SAMN07690435	NXEK00000000.1		representative genome		35974	35974	Santalum album		Haida2	latest	Contig	Major	Full	2018/02/01	ASM291163v1	Hainan University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/911/635/GCA_002911635.1_ASM291163v1	./genbank/GCA_002911635.1_ASM291163v1_genomic.fna.gz
GCA_002925775.1	PRJNA304116	SAMN04295983	LOCJ00000000.1		na		35974	35974	Santalum album	cultivar=GKVK-1		latest	Scaffold	Major	Full	2018/02/12	SaGenomev1.0	NA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/925/775/GCA_002925775.1_SaGenomev1.0	./genbank/GCA_002925775.1_SaGenomev1.0_genomic.fna.gz
GCA_009801155.1	PRJNA422746	SAMN08195775	WFLO00000000.1		na		35974	35974	Santalum album	ecotype=Kerala	Salb1	latest	Contig	Major	Full	2019/12/27	ICFRI_Sandal_01	ICFRE	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/801/155/GCA_009801155.1_ICFRI_Sandal_01	./genbank/GCA_009801155.1_ICFRI_Sandal_01_genomic.fna.gz
GCA_018524995.1	PRJNA669366	SAMN16451429	JAEVFG000000000.1		na		36596	36596	Prunus armeniaca	cultivar=Meihua		latest	Chromosome	Major	Full	2021/05/28	ASM1852499v1	Shandong Institute of Pomology, Shandong Academy of Agricultural Sciences	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/524/995/GCA_018524995.1_ASM1852499v1	./genbank/GCA_018524995.1_ASM1852499v1_genomic.fna.gz
